"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/01/2010","AQS","190450019","1","2.9","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/02/2010","AQS","190450019","1","3.5","ppb","4","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/03/2010","AQS","190450019","1","2.5","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/04/2010","AQS","190450019","1","3.5","ppb","4","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/05/2010","AQS","190450019","1","5.1","ppb","7","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/06/2010","AQS","190450019","1","1.3","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/07/2010","AQS","190450019","1","2.5","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/08/2010","AQS","190450019","1","4.6","ppb","6","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/09/2010","AQS","190450019","1","6.7","ppb","9","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/10/2010","AQS","190450019","1","1.7","ppb","1","CLINTON, CHANCY PARK","22","92.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/11/2010","AQS","190450019","1","2.7","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/12/2010","AQS","190450019","1","3.3","ppb","4","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/13/2010","AQS","190450019","1","1.6","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/14/2010","AQS","190450019","1","2.1","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/15/2010","AQS","190450019","1","1.2","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/16/2010","AQS","190450019","1","2.1","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/17/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/18/2010","AQS","190450019","1","0.6","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/19/2010","AQS","190450019","1","1.2","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/20/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/21/2010","AQS","190450019","1","0.6","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/22/2010","AQS","190450019","1","0.7","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/23/2010","AQS","190450019","1","0.6","ppb","0","CLINTON, CHANCY PARK","22","92.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/24/2010","AQS","190450019","1","1.3","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/25/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","23","96.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/26/2010","AQS","190450019","1","3.3","ppb","4","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/27/2010","AQS","190450019","1","1.1","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"02/28/2010","AQS","190450019","1","0.9","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/01/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/02/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/03/2010","AQS","190450019","1","0.5","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/04/2010","AQS","190450019","1","1.5","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/05/2010","AQS","190450019","1","1.4","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/06/2010","AQS","190450019","1","4.3","ppb","6","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/07/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/08/2010","AQS","190450019","1","0.4","ppb","0","CLINTON, CHANCY PARK","23","96.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/09/2010","AQS","190450019","1","4.7","ppb","6","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/10/2010","AQS","190450019","1","3.1","ppb","4","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/11/2010","AQS","190450019","1","8.1","ppb","11","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/12/2010","AQS","190450019","1","1.5","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/13/2010","AQS","190450019","1","0.3","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/14/2010","AQS","190450019","1","1.3","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/15/2010","AQS","190450019","1","1.4","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/16/2010","AQS","190450019","1","0.5","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/17/2010","AQS","190450019","1","4.4","ppb","6","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/18/2010","AQS","190450019","1","1.1","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/19/2010","AQS","190450019","1","1.8","ppb","1","CLINTON, CHANCY PARK","22","92.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/20/2010","AQS","190450019","1","0.1","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/21/2010","AQS","190450019","1","0.5","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/22/2010","AQS","190450019","1","0.9","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/23/2010","AQS","190450019","1","6.7","ppb","9","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/24/2010","AQS","190450019","1","4.5","ppb","6","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/25/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/26/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","23","96.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/27/2010","AQS","190450019","1","3.9","ppb","4","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/28/2010","AQS","190450019","1","1.7","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/29/2010","AQS","190450019","1","6.5","ppb","9","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/30/2010","AQS","190450019","1","9.9","ppb","13","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"03/31/2010","AQS","190450019","1","8.2","ppb","11","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/01/2010","AQS","190450019","1","9.8","ppb","13","CLINTON, CHANCY PARK","22","92.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/02/2010","AQS","190450019","1","7.1","ppb","10","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/03/2010","AQS","190450019","1","3.3","ppb","4","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/04/2010","AQS","190450019","1","12.3","ppb","17","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/05/2010","AQS","190450019","1","2.2","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/06/2010","AQS","190450019","1","2.4","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/07/2010","AQS","190450019","1","14.7","ppb","20","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/08/2010","AQS","190450019","1","12.3","ppb","17","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/09/2010","AQS","190450019","1","16.6","ppb","23","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/10/2010","AQS","190450019","1","12.9","ppb","17","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/11/2010","AQS","190450019","1","18.2","ppb","26","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/12/2010","AQS","190450019","1","17.3","ppb","24","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"04/13/2010","AQS","190450019","1","18.7","ppb","26","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/07/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","23","96.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/08/2010","AQS","190450019","1","0.2","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/09/2010","AQS","190450019","1","1.3","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/10/2010","AQS","190450019","1","2.6","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/11/2010","AQS","190450019","1","0.5","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/12/2010","AQS","190450019","1","0.5","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/13/2010","AQS","190450019","1","8","ppb","11","CLINTON, CHANCY PARK","23","96.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/14/2010","AQS","190450019","1","0.9","ppb","0","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/15/2010","AQS","190450019","1","1.1","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/16/2010","AQS","190450019","1","1.5","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/17/2010","AQS","190450019","1","1.1","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/18/2010","AQS","190450019","1","1.4","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/19/2010","AQS","190450019","1","2.3","ppb","3","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/20/2010","AQS","190450019","1","1.1","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/21/2010","AQS","190450019","1","1.1","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/22/2010","AQS","190450019","1","6.2","ppb","9","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/23/2010","AQS","190450019","1","10.8","ppb","14","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/24/2010","AQS","190450019","1","14","ppb","20","CLINTON, CHANCY PARK","20","83.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/25/2010","AQS","190450019","1","14.4","ppb","20","CLINTON, CHANCY PARK","20","83.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/26/2010","AQS","190450019","1","1.2","ppb","1","CLINTON, CHANCY PARK","20","83.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/27/2010","AQS","190450019","1","0.8","ppb","0","CLINTON, CHANCY PARK","20","83.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/28/2010","AQS","190450019","1","1","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/29/2010","AQS","190450019","1","3.5","ppb","4","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/31/2010","AQS","190450019","1","1.2","ppb","1","CLINTON, CHANCY PARK","24","100.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/01/2010","AQS","190450019","1","16.4","ppb","23","CLINTON, CHANCY PARK","20","83.0000","42401","Sulfur dioxide","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
